"";"is_canceled";"lead_time";"children_babies";"booking_changes";"adr";"total_of_special_requests"
"23644";"1";214;0;0;194;1
"85369";"0";22;1;0;162,79;1
"69408";"1";147;0;0;70;0
"67252";"1";164;0;0;62,8;0
"4037";"0";24;0;0;64;0
"69828";"1";493;0;0;95;1
"14714";"1";336;0;0;84,58;0
"46255";"0";33;0;0;95,2;0
"86418";"0";100;0;1;140;1
"12499";"0";2;0;1;34,5;0
"98821";"0";121;0;0;85;0
"92495";"0";53;0;2;122,4;1
"15018";"0";273;0;1;76;0
"22597";"1";15;0;0;93,8;0
"45450";"0";19;0;0;62;0
"75931";"0";34;0;1;90,95;1
"83646";"0";0;0;0;112;1
"29892";"0";5;0;0;75;0
"75361";"0";78;0;0;101;2
"47734";"0";126;0;0;90;0
"70875";"0";7;0;0;96;0
"97264";"0";67;0;0;120;0
"100753";"0";155;0;0;80,1;0
"93891";"0";23;0;0;88;1
"62005";"1";38;0;0;126,67;1
"94020";"0";85;0;0;79,2;2
"85860";"0";57;0;0;101,52;0
"58893";"1";37;0;0;115;1
"82348";"0";174;0;0;90,1;0
"8024";"0";0;0;0;36,84;0
"65908";"1";199;0;0;109;0
"69059";"1";211;0;0;130;0
"80249";"0";1;0;0;143;1
"52973";"0";127;0;0;122,4;1
"28565";"1";224;0;0;86;1
"31626";"0";10;0;0;100;0
"40017";"0";0;0;0;112,6;3
"26739";"1";100;0;0;46;0
"74876";"0";1;2;0;211;0
"45495";"0";74;0;0;130;0
"98028";"0";221;0;0;99;0
"49036";"0";407;0;0;65;0
"63934";"1";30;0;0;145,56;1
"47937";"0";188;0;0;140;0
"171";"0";66;0;0;91,5;0
"99276";"0";181;0;0;126;1
"908";"0";5;0;0;250;1
"13855";"1";278;0;0;146;1
"26763";"1";172;0;1;72,4;0
"98721";"0";293;0;0;132,6;1
"82155";"0";75;0;0;82,45;1
"59664";"1";197;0;0;140;0
"16452";"0";12;0;0;26;0
"23275";"1";259;0;0;219;0
"52926";"0";127;0;0;62;0
"27656";"1";253;0;0;51;0
"100505";"0";0;0;0;102;0
"68997";"1";104;0;0;75;0
"34735";"0";109;0;0;184;1
"81223";"0";149;0;0;114,3;2
"15039";"1";358;0;0;43;0
"55060";"0";179;0;0;72,9;0
"85177";"0";24;0;0;108;1
"46435";"0";124;0;0;59;0
"49275";"1";145;0;0;85,5;0
"80793";"0";121;0;0;131,47;0
"29103";"1";43;0;0;44;0
"8697";"0";50;1;0;93;1
"11319";"0";60;1;0;237,5;0
"46094";"0";87;0;0;94,5;0
"102121";"0";61;0;0;107,4;1
"87018";"0";18;0;0;130;0
"76529";"0";27;0;0;111;1
"9236";"0";55;0;0;65;2
"70531";"1";272;0;0;87;1
"99356";"0";128;0;0;92,17;1
"62982";"1";48;0;0;90;0
"11811";"0";69;0;0;174,24;0
"93210";"0";42;0;0;105,33;0
"28403";"1";45;0;2;95;2
"89471";"0";65;0;0;83,39;1
"8630";"0";6;0;0;29;2
"104183";"0";190;0;0;80,1;1
"40315";"0";36;0;0;124;1
"60004";"1";305;0;0;120;1
"18196";"1";34;0;1;56,1;0
"791";"1";136;0;0;172;0
"10207";"0";20;0;0;140;0
"99215";"0";109;0;1;162;1
"102124";"0";126;0;0;135,33;0
"77878";"0";97;0;0;160;0
"74529";"0";6;0;0;80;1
"90819";"0";3;0;0;65;1
"49572";"1";17;0;0;105,3;0
"22313";"1";266;1;3;165,9;2
"59591";"1";286;0;0;90;0
"24936";"1";32;0;0;159;0
"36035";"0";13;0;0;123,5;1
"68598";"1";157;0;0;65;0
"23910";"1";31;0;1;173,79;0
"69165";"1";1;0;0;40;0
"2516";"0";8;0;0;48;1
"53869";"1";77;0;0;110;0
"43743";"0";2;0;0;79;1
"82705";"0";140;0;0;148,2;1
"62831";"1";587;0;0;164,7;0
"20693";"1";183;0;0;74;1
"26786";"1";221;0;0;68;2
"42044";"0";7;0;0;60;0
"13200";"1";295;0;0;34;0
"85651";"0";92;0;0;169;0
"77281";"0";49;0;0;93,17;0
"87628";"0";87;0;2;129,96;2
"73390";"0";1;1;1;65,75;1
"64268";"1";48;0;0;139,5;0
"57450";"1";20;0;0;74,8;3
"29233";"1";112;0;0;68;0
"33517";"0";0;0;0;52,85;1
"59854";"1";482;0;0;115;1
"69957";"1";340;0;0;70;0
"17230";"0";12;0;0;237,33;0
"57746";"1";20;0;0;62;0
"98479";"0";23;0;1;180;1
"2556";"1";33;0;0;25;0
"93283";"0";236;0;0;122,4;1
"89821";"0";308;0;0;78,3;2
"59340";"1";74;0;0;85;0
"66992";"1";186;0;0;65;2
"36641";"0";1;0;1;194;2
"90267";"0";7;0;2;79,2;1
"9257";"0";1;0;0;71,57;0
"32413";"0";3;0;0;91;1
"75429";"0";48;0;0;76;0
"16667";"0";5;0;0;48;1
"103193";"0";122;0;0;111,6;1
"14721";"1";336;1;1;160;0
"90155";"0";138;1;1;103,7;2
"31340";"0";17;0;0;65;0
"87456";"0";31;0;0;110;0
"13144";"1";349;0;1;112,5;4
"60424";"1";2;0;0;127,98;0
"3802";"0";71;0;0;108,75;1
"33424";"0";3;0;0;147;1
"76395";"0";67;0;0;122,16;1
"16349";"0";1;0;0;31,5;0
"65693";"1";12;0;0;62;0
"10016";"0";74;0;1;50;0
"85981";"0";141;0;0;148,13;0
"40961";"0";11;0;0;100;0
"1632";"0";90;0;0;118,2;1
"98970";"0";78;0;0;89,1;1
"61578";"1";153;0;0;114,8;0
"10642";"0";83;0;0;135;0
"101883";"0";241;0;0;68,61;0
"90880";"0";87;0;0;75;0
"34397";"0";111;0;0;75;0
"95382";"0";35;0;2;111,33;0
"57809";"1";0;0;0;80;0
"18564";"0";3;0;1;50;1
"28532";"1";239;0;0;34,4;1
"85482";"0";291;0;0;117;0
"14295";"1";278;0;0;153;2
"19242";"0";54;0;1;48;0
"71154";"1";444;0;1;79;0
"59761";"1";166;0;0;151,5;2
"80746";"0";81;0;0;119,7;2
"77874";"0";69;0;0;111,6;1
"101388";"0";73;0;0;89,1;0
"21215";"1";153;0;0;74,43;0
"62099";"1";54;0;0;126,67;1
"84984";"0";183;0;0;149,4;2
"4661";"0";29;0;1;54,5;1
"60067";"1";0;1;0;133,2;2
"61025";"1";37;0;0;225;0
"6276";"0";119;1;0;250;0
"33779";"0";36;0;0;151,5;0
"60041";"1";95;0;0;108;0
"35308";"0";114;0;0;100;1
"85370";"0";45;0;2;108;0
"88892";"0";124;0;0;152,1;1
"21340";"1";236;0;0;10;0
"66276";"1";123;0;0;62;0
"46715";"0";319;0;0;141;0
"49297";"0";1;0;0;126,86;1
"48481";"0";49;0;0;120;0
"47396";"0";289;0;2;85;0
"55601";"1";179;1;0;111,6;0
"46552";"0";56;0;1;126,3;1
"42326";"0";84;0;0;63,75;1
"18220";"1";34;0;0;64;2
"90068";"0";24;0;0;65;0
"89936";"0";186;0;1;79,2;0
"27500";"1";309;0;0;30,24;1
"59932";"1";19;0;0;99;0
"95928";"0";173;0;0;149,4;0
"50712";"0";100;0;0;114,3;0
"43224";"0";26;0;0;78,3;0
"102485";"0";65;0;2;128,33;1
"35016";"0";383;0;0;78,23;2
"22655";"1";119;0;0;79;0
"101702";"0";10;0;1;148,75;3
"49217";"0";204;0;0;96,3;0
"47714";"0";229;0;0;113,05;0
"78188";"0";29;2;0;187,85;0
"91401";"0";66;2;0;156,6;0
"10665";"1";30;0;0;59,4;0
"56580";"1";291;0;0;97,5;1
"60259";"1";54;0;0;83,16;1
"35926";"0";52;0;0;262;1
"74534";"0";15;0;1;165,6;1
"5907";"0";130;0;0;92,57;1
"72499";"0";31;0;0;80;0
"74011";"0";16;0;1;76;0
"75101";"0";1;0;0;98;0
"14907";"1";147;0;0;117,2;1
"71878";"1";150;0;2;98;1
"88853";"0";23;0;0;179,38;0
"26127";"1";68;0;1;100;1
"80016";"0";41;0;0;109;1
"34178";"0";0;0;0;96,8;0
"26046";"1";332;0;6;147,5;2
"103324";"0";53;0;0;160;1
"4398";"0";8;0;0;84;0
"93931";"0";9;0;1;74,8;0
"87249";"0";1;0;1;113,4;0
"15502";"1";262;0;0;107;1
"30549";"1";92;0;1;48;0
"8958";"0";12;0;0;47,45;0
"89508";"0";3;0;0;75;0
"48913";"0";129;0;0;120;0
"85044";"0";240;0;1;96;1
"34554";"0";70;0;0;86,13;2
"30104";"0";94;0;0;43;0
"19466";"1";5;0;0;30;0
"13765";"1";260;0;0;247;4
"97951";"0";85;0;0;147;0
"19139";"1";20;0;0;40;0
"102919";"0";135;0;0;80,1;1
"101830";"0";174;1;2;100;2
"32620";"0";81;0;1;72;0
"30232";"0";20;0;0;48;0
"54791";"1";27;0;0;138,6;1
"20468";"1";33;0;0;35;0
"43339";"0";5;0;0;80,3;0
"76313";"0";194;0;0;77,23;2
"61682";"1";306;0;0;135;0
"76958";"0";201;0;2;126,9;1
"21909";"0";319;0;0;73;3
"70173";"1";31;0;0;110;0
"84638";"0";228;0;0;142,2;2
"72069";"0";93;0;0;70;0
"37502";"0";83;0;0;62;0
"21888";"1";150;0;0;38,83;0
"60994";"1";65;0;0;139,5;0
"85620";"0";25;0;0;137,52;1
"87156";"0";209;0;0;103,84;1
"4552";"0";60;0;0;46;0
"96803";"0";15;0;0;95;0
"63283";"1";72;0;0;107,1;0
"21146";"0";199;0;0;81;1
"62825";"1";65;0;0;117;2
"44875";"0";90;0;0;72,4;0
"88357";"0";171;1;0;92,66;1
"35444";"0";136;1;1;223;2
"81261";"0";106;0;0;168,3;2
"84518";"0";46;0;0;109,8;3
"56321";"1";398;0;0;65;0
"101063";"0";172;0;0;89,1;0
"56045";"1";173;0;0;67;0
"50661";"1";80;0;0;80;0
"87927";"0";189;0;0;70,44;1
"33244";"0";2;0;0;96;1
"86552";"0";164;0;0;126,9;1
"38759";"0";280;0;0;62;0
"68591";"1";109;0;0;67;1
"15697";"0";0;0;1;58;2
"49999";"1";44;0;0;63,75;0
"11164";"0";80;1;0;315;0
"76562";"0";76;2;3;144;2
"15257";"0";0;3;1;108,75;1
"103692";"0";118;0;0;115;0
"49317";"0";24;0;0;117,9;0
"12502";"0";135;0;0;58;1
"71941";"0";33;0;0;75;1
"9392";"0";0;1;0;184,25;2
"9937";"1";26;0;0;60;0
"6895";"0";0;1;0;95,16;2
"61406";"1";124;0;0;138,9;0
"27509";"1";304;0;0;30,24;1
"62854";"1";15;0;0;126;0
"15610";"1";34;0;0;30;0
"78159";"0";5;0;1;95;0
"84646";"0";66;0;0;87,3;1
"93228";"0";189;0;0;79,2;2
"45389";"0";253;0;0;65;0
"72540";"0";1;0;0;130;1
"52187";"1";270;0;0;168,3;0
"55479";"1";114;0;0;74,8;1
"80220";"0";170;0;0;77,29;0
"83842";"0";36;0;0;96,9;0
"30286";"0";0;0;0;60;0
"64320";"1";108;0;0;130,5;0
"73130";"0";88;0;1;81;0
"58559";"1";206;0;0;90;0
"44311";"0";156;2;0;195,4;0
"99074";"0";36;0;0;135;0
"26935";"1";136;0;0;52,18;0
"30963";"0";10;0;2;50,33;0
"5538";"0";1;0;0;129;0
"37913";"0";53;0;0;62;0
"13827";"1";264;0;2;140,37;3
"37844";"0";11;0;1;100;0
"51578";"1";105;0;0;93,94;0
"100676";"0";140;3;1;220;0
"40295";"0";158;0;0;109;0
"27045";"1";278;0;0;89;1
"76271";"0";154;0;0;121,2;2
"26281";"1";2;0;0;72;0
"25234";"1";65;0;0;146,1;0
"79857";"0";1;0;1;109,1;0
"5304";"0";0;0;0;148;0
"56727";"1";137;0;0;98,1;2
"34571";"0";29;0;0;100,03;2
"64745";"1";105;0;0;140;0
"73733";"0";11;0;0;130,92;1
"86514";"0";195;0;0;98,1;1
"42702";"0";5;0;0;135;0
"53429";"1";90;0;0;115;0
"60090";"1";277;0;0;95;0
"67598";"1";40;0;1;220;0
"98296";"0";13;1;1;129,2;1
"94555";"0";68;0;0;65;0
"51991";"1";25;2;0;143,1;0
"11431";"0";43;0;3;205;1
"35174";"0";23;0;0;105;0
"53129";"1";273;0;1;78,48;0
"40488";"0";2;0;0;106;0
"12765";"0";120;0;0;35;0
"315";"0";59;0;0;144,43;2
"65228";"1";43;0;0;89;1
"64350";"1";162;0;0;122,5;0
"50344";"1";12;0;0;59;0
"39064";"0";2;0;0;91,25;1
"100909";"0";2;0;0;163,2;1
"180";"0";111;0;0;151;1
"2875";"1";58;0;0;41,4;0
"59376";"1";78;0;0;95;0
"55453";"1";372;0;2;74,8;2
"101693";"0";80;0;0;80,1;0
"25890";"1";49;0;0;96,23;0
"9348";"0";1;0;0;82;0
"84904";"0";40;1;0;180;2
"77112";"0";97;0;0;90,95;0
"75879";"0";53;0;0;98,1;0
"97457";"0";106;0;0;85;1
"42305";"0";40;0;0;64;1
"42775";"0";23;0;0;99;0
"59176";"1";198;0;0;108;0
"18319";"1";32;0;0;43,2;1
"335";"0";50;0;0;123;0
"90752";"0";34;0;0;88;1
"82688";"0";141;0;0;89,25;0
"90204";"0";69;0;1;68,45;1
"18938";"0";0;0;0;57,8;0
"99223";"0";0;0;0;126;2
"30144";"0";6;0;1;42;1
"60581";"1";17;0;0;160;1
"79273";"0";23;0;2;76,5;0
"71961";"1";82;0;0;96;0
"40222";"0";0;0;0;109;0
"6086";"0";8;0;0;182;0
"98001";"0";6;0;0;110;0
"99585";"0";145;0;2;144;3
"45496";"0";74;0;0;65;0
"1596";"0";0;0;0;134;0
"13303";"1";297;0;0;58,95;1
"100736";"0";19;0;0;128;0
"43343";"0";0;0;0;67,5;2
"87569";"0";43;0;0;108;0
"67961";"1";120;0;1;170;0
"29852";"0";0;0;1;35;0
"31538";"0";21;0;0;68;0
"18587";"0";0;0;0;56;0
"86898";"0";174;0;0;184;2
"13333";"1";311;0;0;110,7;1
"95042";"0";50;0;0;57,93;1
"90767";"0";28;0;0;66,3;2
"86163";"0";226;0;0;116,62;1
"52938";"1";83;0;0;62;0
"93219";"0";33;0;0;132,13;2
"55415";"0";201;0;0;120,7;1
"45632";"0";160;0;0;90;0
"77818";"0";116;0;0;132,6;2
"41305";"0";5;0;0;75;0
"3712";"0";185;0;0;87,75;2
"23300";"1";174;0;0;176;1
"49465";"0";42;0;0;107,95;0
"27077";"1";70;0;0;37,8;2
"99354";"0";78;0;0;144;1
"103771";"0";2;1;2;179;2
"73826";"0";30;0;0;67,87;0
"31990";"0";20;0;0;94,95;1
"17189";"0";5;0;0;2;0
"79211";"0";14;0;2;135;2
"31565";"0";29;0;0;46,64;1
"103242";"0";195;1;0;148,5;1
"6848";"0";12;0;0;57,8;0
"16221";"0";17;0;0;42;0
"99156";"0";227;0;0;157,5;1
"14108";"1";311;0;0;107;1
"67223";"1";98;0;0;49,58;0
"97727";"0";2;0;0;184,5;0
"19356";"0";52;0;1;25;0
"508";"1";40;0;0;127,03;2
"55964";"1";145;0;0;138,6;0
"5484";"0";277;0;3;99;2
"27644";"1";125;0;0;51;0
"15357";"1";238;0;1;73,33;3
"495";"1";123;1;1;157;2
"85543";"0";131;0;0;174;2
"95645";"0";111;0;0;117;1
"43270";"0";24;2;0;139,05;0
"2808";"0";78;0;0;32;0
"33655";"0";80;1;1;180;1
"10132";"0";45;0;0;45,5;0
"10096";"0";74;0;0;71,76;1
"23452";"1";169;0;0;85;2
"52549";"1";124;0;0;62;0
"83502";"0";210;2;0;114,5;2
"31770";"0";16;0;0;44,97;1
"84448";"0";5;0;0;89,75;0
"39434";"0";4;0;0;29;1
"56301";"1";405;0;0;65;0
"54291";"1";90;0;0;100;0
"46169";"0";11;0;0;62;0
"61998";"1";38;0;0;95;0
"89440";"0";116;2;0;156,6;0
"60702";"1";155;0;0;160;0
"26296";"1";10;0;1;135;1
"52727";"1";106;2;0;294;2
"27553";"1";306;0;0;49,71;0
"104125";"0";43;0;1;140;1
"86450";"0";254;0;1;146;0
"21744";"1";7;0;1;119;0
"27116";"1";60;0;0;51;0
"72145";"0";12;0;1;71;0
"78586";"0";0;0;0;116,1;1
"39785";"0";39;0;0;100;0
"80626";"0";68;0;0;117,9;1
"37691";"0";16;0;0;75;0
"12681";"0";0;0;0;45;0
"24885";"1";59;0;0;107,29;0
"49018";"0";228;0;0;62;0
"54326";"1";188;0;0;120;0
"24872";"1";217;0;1;218;0
"73213";"0";19;0;0;92;1
"774";"0";16;0;0;120;1
"81765";"0";226;0;0;105,3;1
"87331";"0";105;0;1;70;0
"17045";"0";5;0;0;58;1
"48304";"0";1;0;0;159,3;0
"64840";"1";66;2;0;104,05;3
"79524";"0";22;0;0;115;1
"65740";"1";190;0;0;62;0
"3991";"0";15;0;1;54,5;0
"98459";"0";1;0;0;120;1
"16246";"0";9;0;0;38;0
"86370";"0";22;0;0;118,65;0
"59678";"1";174;0;0;140;0
"71609";"1";278;0;1;56,6;0
"21732";"1";143;0;0;94;0
"48165";"0";5;0;0;120;0
"77812";"0";82;0;0;92,28;1
"4557";"0";4;0;1;47;0
"51197";"1";92;1;0;117,6;0
"19962";"1";45;1;0;40,25;1
"75548";"0";64;0;0;84;2
"66990";"1";186;0;0;65;2
"14675";"1";336;0;0;126;0
"27434";"1";355;0;0;111;0
"61580";"1";224;0;0;126;0
"1915";"0";59;0;0;106,31;2
"91183";"0";2;0;0;112,8;3
"14716";"1";336;0;0;72,68;0
"47057";"0";145;0;1;87,34;1
"75662";"0";10;0;0;70;1
"100814";"0";462;0;0;112,67;2
"50670";"1";35;0;0;96,3;0
"92637";"0";109;0;0;60,98;1
"66209";"1";20;0;0;62;0
"101376";"0";153;0;0;141,3;0
"26652";"1";214;0;0;70;1
"14692";"1";336;0;1;70,98;2
"43997";"0";112;0;0;154;0
"64670";"1";122;0;0;112,5;0
"94720";"0";45;0;0;100,3;0
"40140";"0";46;0;0;70;0
"61483";"1";41;0;0;108;1
"30808";"0";2;0;0;62;0
"101105";"0";117;0;0;108;0
"45719";"0";0;0;0;115;0
"84510";"0";35;0;0;119;1
"10752";"0";164;0;0;76;0
"99468";"0";42;0;0;128,7;0
"47974";"0";179;0;0;95,4;0
"29641";"0";19;0;1;63,9;1
"17790";"1";32;0;0;29;1
"18312";"0";35;0;0;48;1
"101936";"0";16;0;0;118;1
"27666";"1";255;2;3;65,4;2
"82185";"0";4;2;0;193,45;0
"68330";"1";177;0;0;65;1
"34822";"0";56;0;0;130;1
"47874";"0";4;0;0;140,4;0
"39905";"0";29;0;0;94,5;1
"3619";"1";239;0;0;31,45;1
"35747";"0";108;0;0;231,13;1
"72088";"0";70;0;0;60;1
"82350";"0";36;0;1;109;0
"86832";"0";30;1;0;95,13;1
"48843";"0";12;0;0;96;0
"102250";"0";203;0;0;189;0
"38976";"0";221;0;0;98,57;2
"72061";"0";10;2;1;180;1
"31922";"0";0;0;1;36;0
"38443";"0";19;0;1;60;0
"57325";"1";28;0;0;118;0
"48080";"0";166;0;0;100;0
"17354";"0";31;1;0;39;1
"72043";"0";5;0;1;95,19;1
"24074";"1";141;0;0;116,1;0
"20091";"1";45;0;0;52,65;2
"62038";"1";18;0;0;89,1;0
"61576";"1";282;0;0;108;2
"18289";"0";11;0;0;53;0
"53251";"1";102;0;0;62;0
"43398";"0";69;0;0;86;1
"31641";"0";0;0;0;28,8;0
"102255";"0";270;0;1;107,1;4
"101859";"0";133;1;0;153;1
"14849";"0";260;0;1;74;0
"9151";"0";26;0;0;45;0
"88056";"0";172;0;0;85;1
"56274";"1";184;0;0;88;0
"62875";"1";3;0;0;117;1
"95005";"0";21;1;0;137;3
"6758";"0";6;0;0;221;1
"34994";"0";9;0;0;160,67;1
"32180";"0";1;0;0;63,95;0
"45023";"0";108;0;0;96,3;0
"16027";"0";243;0;0;106,57;2
"62070";"1";29;0;0;170;0
"8651";"0";0;0;0;88;1
"19255";"0";41;0;1;49;0
"46753";"0";0;0;0;101;0
"68975";"1";27;2;0;215;1
"26899";"1";214;0;0;66;1
"42240";"0";4;0;0;70;0
"57354";"1";433;0;0;134,3;0
"47895";"0";6;0;0;62;0
"73467";"0";48;1;1;158,5;3
"67032";"1";26;0;1;81;0
"81284";"0";85;0;0;90,5;0
"51661";"1";69;0;0;62;0
"61014";"1";203;0;0;110;0
"6082";"0";163;0;0;194;0
"97384";"0";175;0;0;99;1
"25277";"1";238;0;0;88,74;1
"10422";"1";87;0;0;93,6;0
"103124";"0";202;0;0;112,5;0
"74086";"0";31;0;1;106;1
"85516";"0";32;0;0;183;1
"64580";"1";75;0;0;112,5;2
"25330";"1";42;0;0;90;0
"95213";"0";2;0;2;85;1
"63730";"1";37;0;2;89,1;0
"34671";"0";2;2;0;180;1
"68";"1";62;0;0;97;1
"5289";"0";272;0;0;57;0
"52455";"1";26;0;0;95;0
"58704";"1";181;0;0;135;0
"103168";"0";280;0;0;89,1;2
"7647";"0";28;0;0;52;0
"89968";"0";9;0;0;90;0
"102435";"0";28;0;0;134;1
"21394";"0";211;0;1;68,85;0
"70922";"0";0;0;0;77;0
"98110";"0";9;0;1;117,9;1
"92434";"0";0;0;0;39,6;1
"69537";"1";184;0;0;95;0
"18414";"0";32;0;0;95;0
"92423";"0";0;0;1;88;0
"40639";"0";0;0;0;185;0
"101992";"0";18;0;0;128;1
"103406";"0";70;0;0;140;1
"58372";"1";96;0;0;79,2;2
"85584";"0";150;2;0;226,95;2
"46665";"0";50;0;0;116,1;0
"97740";"0";40;0;0;95;2
"29437";"0";1;0;1;55;0
"76247";"0";33;0;0;80,75;1
"15981";"0";0;0;0;35;0
"101503";"0";53;0;0;165,6;1
"87060";"0";0;0;1;91,48;2
"75559";"0";78;0;0;87,55;1
"64936";"1";119;0;0;100,8;1
"36916";"0";72;0;0;235,8;2
"65023";"1";263;0;0;115,02;1
"98102";"0";47;0;1;134,5;0
"74837";"0";55;1;1;62,8;0
"79174";"0";107;0;0;146;1
"101552";"0";202;1;0;78,35;2
"97458";"0";10;0;0;170;2
"38813";"0";141;0;0;62;0
"60589";"1";80;0;0;170;0
"33985";"0";9;0;0;49,95;1
"9484";"0";8;0;0;61;1
"78362";"0";109;0;0;140,4;0
"42446";"0";13;0;0;70;0
"83299";"0";12;2;0;207,9;1
"1314";"1";46;0;0;120,6;1
"70817";"1";218;0;0;85;0
"47494";"0";10;2;2;187,85;0
"83862";"0";44;0;0;198;2
"104137";"0";205;0;0;99;5
"99445";"0";35;0;0;130;1
"88204";"0";178;0;1;100;1
"46439";"0";164;0;0;62,5;1
"52434";"1";42;0;0;105;0
"34586";"0";6;0;0;123,8;0
"76024";"0";8;0;0;115;1
"43741";"0";0;0;0;68,7;1
"19051";"0";47;0;1;106;1
"101769";"0";59;0;0;200;0
"70215";"1";283;0;0;69;0
"87905";"0";0;0;0;106,25;1
"74739";"0";63;0;0;59,5;0
"100482";"0";25;0;1;100;0
"6586";"0";7;0;0;143,1;0
"57212";"1";196;0;0;89,54;1
"11871";"0";63;0;0;225,6;0
"97531";"0";17;0;1;95;0
"53936";"1";330;0;0;140;2
"30733";"0";0;0;2;42;0
"56193";"1";189;0;0;75;0
"92703";"0";12;0;2;74,8;0
"90477";"0";4;0;2;108,67;0
"74404";"0";58;0;0;63;0
"53984";"1";177;0;0;105;0
"61461";"1";113;0;0;140;0
"84551";"0";66;0;1;113,05;0
"95761";"0";124;0;0;99;1
"58363";"1";258;0;0;165,33;1
"54126";"1";32;0;0;89;0
"1997";"0";145;0;0;55,43;0
"6046";"0";26;0;0;97,2;2
"41950";"0";0;0;0;75;0
"55584";"1";93;0;0;79,62;1
"42251";"0";108;0;0;70;0
"15395";"1";342;0;0;56;0
"84523";"0";2;0;0;142,2;0
"44570";"0";42;0;0;145,35;1
"52779";"1";204;0;0;149;0
"24729";"1";1;1;0;154;0
"16139";"0";18;0;0;69;0
"27081";"1";178;0;0;29;0
"37831";"0";89;0;0;76,5;2
"48039";"0";16;0;0;62,8;0
"71272";"1";194;0;0;135;0
"66642";"1";8;0;0;86;0
"75185";"0";123;0;0;98,33;1
"37539";"0";2;0;0;62;0
"102567";"0";219;1;0;148,5;2
"81273";"0";134;1;0;121,5;1
"18303";"1";42;0;2;30;0
"53904";"1";55;2;0;219,6;0
"68461";"1";368;0;0;138;0
"82635";"0";81;0;0;99,45;0
"3872";"1";243;0;1;88,84;0
"53586";"0";140;0;0;110;0
"58238";"0";269;0;0;100,3;0
"22022";"1";277;0;0;57;0
"22271";"1";117;1;0;62,9;1
"76515";"0";3;0;0;85,59;1
"15968";"0";7;0;0;46,4;0
"34732";"0";89;0;2;213,71;1
"15554";"0";219;0;0;35;0
"44060";"0";20;0;0;67,5;0
"57513";"1";6;0;0;74,8;1
"49035";"0";407;2;0;171,9;2
"52904";"1";38;0;0;90;0
"92164";"0";15;0;0;64,31;1
"38253";"0";61;0;0;101,5;0
"40863";"0";34;0;0;121;0
"79262";"0";2;2;0;198,9;2
"31703";"0";1;0;0;45;0
"10326";"0";34;0;0;147;0
"92568";"0";10;0;0;99;1
"34327";"0";6;1;1;126;1
"89294";"0";17;0;0;87,5;1
"103294";"0";139;0;0;111,6;0
"8142";"1";0;0;0;85,5;2
"88232";"0";199;0;0;90,9;2
"70835";"0";49;0;0;75;0
"76197";"0";64;0;2;72,8;0
"23781";"0";342;0;0;196,52;0
"82406";"0";4;0;0;65;1
"66676";"1";240;0;0;75;0
"32271";"0";102;0;0;82;0
"16069";"0";6;0;0;68;0
"81666";"0";0;0;0;114,33;0
"27463";"1";128;0;0;60;0
"70538";"1";151;0;0;65,91;0
"72529";"0";59;0;0;66;0
"9927";"0";14;0;0;122;2
"94032";"0";57;0;0;100,3;1
"35108";"0";107;0;0;200;1
"92909";"0";77;0;0;77,52;0
"2042";"0";51;0;0;83,05;2
"2468";"0";2;0;0;39;0
"44732";"0";30;0;0;65;0
"18201";"1";34;0;0;73,33;0
"24218";"1";16;0;0;263;1
"86718";"0";0;0;0;80,75;0
"48202";"0";120;0;0;120;0
"72268";"0";1;0;1;95;1
"89077";"0";29;2;0;207,9;1
"51231";"0";82;0;0;96,3;0
"31332";"0";123;0;0;66;0
"67851";"1";173;0;0;114;0
"35648";"0";117;0;0;202,5;0
"67051";"1";292;0;0;76,5;2
"77788";"0";64;0;0;96,3;0
"60370";"1";122;0;0;228,21;0
"61361";"1";122;0;0;130;0
"98669";"0";151;0;0;187;3
"57814";"1";46;0;0;153;0
"13157";"1";356;0;1;13;1
"28394";"1";66;0;0;42;0
"883";"0";136;1;1;181,9;3
"104265";"0";111;0;3;135;1
"104246";"0";177;0;0;135,9;2
"17034";"0";16;0;3;55;1
"98973";"0";133;0;0;85;1
"4577";"1";283;0;0;85;1
"44012";"0";189;0;0;67,66;0
"1668";"0";149;0;0;53,1;0
"57893";"1";163;0;0;151,33;0
"61946";"1";166;0;0;159,33;1
"92541";"0";13;0;0;123,1;0
"65305";"1";126;0;0;272,5;1
"83682";"0";123;3;3;53,4;3
"49875";"1";15;0;0;90,95;1
"49641";"0";22;0;0;93,15;0
"99049";"0";223;0;0;125,1;1
"3186";"0";58;0;0;48;0
"55775";"1";91;0;1;114,75;1
"12754";"0";118;0;0;58;0
"66728";"1";243;0;2;62;0
"96682";"0";82;0;0;76,23;1
"82113";"0";9;0;0;67,83;0
"20415";"0";169;0;0;48;0
"4411";"0";64;0;0;84;0
"30584";"1";86;0;0;47,25;0
"26678";"1";203;0;0;74,75;2
"43250";"0";73;0;0;79,6;1
"86746";"0";51;0;0;114,73;1
"6456";"0";11;0;0;214;0
"33907";"0";9;0;0;127;2
"41064";"0";0;0;0;94,5;1
"67858";"1";325;0;0;170;0
"13481";"1";367;1;1;195;1
"95276";"0";7;0;0;103;0
"81609";"0";0;0;0;105,3;1
"63825";"1";615;0;0;128;1
"38315";"0";211;0;0;126,67;2
"86155";"0";34;0;0;129,6;2
"20942";"1";138;0;1;76;1
"82796";"0";1;0;1;101,15;0
"83772";"0";83;0;1;96,9;0
